brand,name,fragrantica_url,gender,concentration,release_year,main_accords,notes_top,notes_heart,notes_base,notes_undifferentiated,longevity,sillage,season_winter_votes,season_spring_votes,season_summer_votes,season_fall_votes,day_votes,night_votes,fragrantica_rating
Montale,Oud Dream,https://www.fragrantica.fr/parfum/Montale/Oud-Dream-53632.html,unisexe,Eau de Parfum,2019,"oud;patchouli;rose;woody;warm spicy;earthy;balsamic;fresh spicy",,,,"Oud;Patchouli;Rose",longue tenue,puissant,,,,,,,4.23
Montale,Oud Edition,https://www.fragrantica.fr/parfum/Montale/Oud-Edition-71994.html,unisexe,Eau de Parfum,,"oud;smoky;leather;amber;woody;rose;warm spicy;balsamic",,,,"Oud;Cuir;Encens;Rose;Bois de santal;Musc",longue tenue,puissant,,,,,,,4.21
Montale,Oud Fool Roses,https://www.fragrantica.fr/parfum/Montale/Oud-Fool-Roses-90741.html,unisexe,Eau de Parfum,2024,"rose;musky;oud;amber;powdery;citrus;woody;floral","Rose;Tangerine","Rose de Taïf;Oud;Bois de cachemire","Musc;Ciste;Ambre",,,,,,,,,,3.66
Montale,Oud Island,https://www.fragrantica.fr/parfum/Montale/Oud-Island-82554.html,unisexe,Eau de Parfum,2023,"citrus;woody;oud;powdery;amber;sweet;vanilla;fresh spicy","Citron d'Italie;Bergamote de Sicile;Tangerine","Cuir noir;Oud;Bois de santal;Notes solaires;Tubéreuse d'Inde;Fleurs","Vanille;Tabac;Ciste;Ambre;Musc",,longue tenue,puissant,,,,,,,3.97
Montale,Oud Pashmina,https://www.fragrantica.fr/parfum/Montale/Oud-Pashmina-64641.html,unisexe,Eau de Parfum,2021,"oud;rose;vanilla;musky;powdery;floral;fresh spicy;sweet",,,,"Oud;Rose;Vanille;Musc gris",longue tenue,puissant,,,,,,,4.12
Montale,Oud Sapparot,https://www.fragrantica.fr/parfum/Montale/Oud-Sapparot-104089.html,unisexe,Eau de Parfum,2025,"sweet;fruity;leather;woody;warm spicy;animalic;tropical;vanilla","Ananas;Bois d'agar du Cambodge;Safran","Cuir;Bouleau;Cannelle","Noix de Coco;Vanille;Musc blanc",,longue tenue,puissant,,,,,,,3.41
Montale,Oud Tobacco,https://www.fragrantica.fr/parfum/Montale/Oud-Tobacco-61494.html,unisexe,Eau de Parfum,2020,"citrus;sweet;tobacco;amber;fresh spicy;oud;vanilla;white floral","Rhus;Agrumes;Cumin","Oud;Fleur d'oranger;Encens","Tabac;Fève de tonka;Oud",,longue tenue,puissant,,,,,,,4.23
Montale,Oudmazing,https://www.fragrantica.fr/parfum/Montale/Oudmazing-36827.html,unisexe,Eau de Parfum,2016,"fruity;sweet;oud;vanilla;woody;leather;powdery;patchouli","Oud;Figue;Poire;Orange de Sicile;Bergamote de Sicile","Feuille de patchouli;Racine d'iris;Jasmin d'Egypte","Raisin;Vanille de Madagascar;Cuir;Musc blanc",,,,,,,,,,3.85
Montale,Oudrising,https://www.fragrantica.fr/parfum/Montale/Oudrising-60402.html,unisexe,Eau de Parfum,2020,"woody;smoky;amber;leather;fresh spicy;oud;citrus;warm spicy","Cuir;Bergamote;Poivre;Pamplemousse rose","Oud;Fumée;Notes boisées;Thé noir;Rose;Ciste;Patchouli;Jasmin","Encens;Tabac;Vanille;Bois de santal;Ambre;Musc;Cèdre",,longue tenue,modéré (e),,,,,,,4.10
Montale,Oudyssee,https://www.fragrantica.fr/parfum/Montale/Oudyssee-81772.html,unisexe,Eau de Parfum,2023,"citrus;aromatic;fresh spicy;marine;oud;lavender;fresh;salty","Notes marines;Citron;Bergamote;Lavande","Gingembre;Ambre","Oud;Musc;Maté",,longue tenue,modéré (e),,,,,,,3.96
Montale,Patchouli Leaves,https://www.fragrantica.fr/parfum/Montale/Patchouli-Leaves-3764.html,unisexe,Eau de Parfum,2006,"amber;patchouli;woody;warm spicy;vanilla;balsamic;earthy;musky",,,,"Patchouli;Ambre;Vanille;Ciste;Musc",très longue tenue,puissant,,,,,,,3.98
Montale,Powder Flowers,https://www.fragrantica.fr/parfum/Montale/Powder-Flowers-5142.html,femme,Eau de Parfum,2005,"floral;vanilla;rose;woody;fruity;amber;sweet;aromatic;f_gender",,,,"Fève de tonka;Rose;Osmanthus;Cèdre;Jasmin",très longue tenue,énorme,,,,,,,3.76
Montale,Pretty Fruity,https://www.fragrantica.fr/parfum/Montale/Pretty-Fruity-12301.html,unisexe,Eau de Parfum,2011,"fruity;floral;tropical;citrus;fresh;sweet;musky;soft spicy","Fruit de la passion;Cassis;Agrumes","Magnolia;Lys",Musc,,modéré (e),modéré (e),,,,,,,3.50
Montale,Pure Gold,https://www.fragrantica.fr/parfum/Montale/Pure-Gold-9225.html,femme,Eau de Parfum,2009,"white floral;musky;citrus;powdery;fruity;patchouli;sweet;animalic;f_gender","Abricot;Mandarine","Jasmin;Néroli;Fleur d'oranger","Musc;Patchouli;Vanille",,longue tenue,puissant,,,,,,,3.73
Montale,Pure Love,https://www.fragrantica.fr/parfum/Montale/Pure-Love-57886.html,unisexe,Eau de Parfum,2019,"woody;vanilla;animalic;amber;leather;powdery;balsamic;aromatic",Rose,"Bois de santal;Vétiver","Vanille;Ambre gris;Cuir",,longue tenue,puissant,,,,,,,3.91
Montale,Red Aoud,https://www.fragrantica.fr/parfum/Montale/Red-Aoud-3237.html,unisexe,Eau de Parfum,2008,"warm spicy;oud;rose;woody;fresh spicy;powdery;iris;earthy","Oud;Poivre","Rose;Safran;Cumin","Racine d'iris;Bois de santal;Vétiver",,très longue tenue,puissant,,,,,,,4.05
Montale,Red Vetiver,https://www.fragrantica.fr/parfum/Montale/Red-Vetiver-4061.html,homme,Eau de Parfum,2008,"woody;aromatic;fresh spicy;citrus;earthy;warm spicy;balsamic;patchouli;f_gender",,,,"Vétiver;Pamplemousse;Poivre;Cèdre;Patchouli;Baumier du Pérou",longue tenue,modéré (e),,,,,,,4.05
Montale,Rendez-vous à Milan,https://www.fragrantica.fr/parfum/Montale/Rendez-vous-a-Milan-75004.html,unisexe,Eau de Parfum,2022,"warm spicy;fresh spicy;coffee;rose;vanilla;aromatic;green;powdery","Basilic;Grains de café torréfiés;Fruits Jaunes","Basilic;Rose;Clou de girofle;Tubéreuse","Vanille;Musc;Ambre;Toffee",,longue tenue,puissant,,,,,,,3.91
Montale,Rendez-vous à Moscou,https://www.fragrantica.fr/parfum/Montale/Rendez-vous-a-Moscou-50025.html,femme,Eau de Parfum,2018,"fruity;citrus;white floral;sweet;floral;fresh;powdery;vanilla;f_gender","Poire;Pêche blanche;Mandarine;Citron;Fleur de pêcher;Gingembre;Noix de Coco","Jasmin d'Egypte;Rose du Maroc;Feuille de patchouli","Vanille bourbon;Musc;Cèdre;Ambre gris;Bois de santal",,modéré (e),modéré (e),,,,,,,3.49
Montale,Rendez-vous à Paris,https://www.fragrantica.fr/parfum/Montale/Rendez-vous-a-Paris-82127.html,unisexe,Eau de Parfum,2023,"rose;sweet;powdery;vanilla;fruity;musky;patchouli;floral","Poire;Rhubarbe","Pétales de rose;Patchouli;Fleurs blanches;Gingembre","Notes poudrées;Musc;Sucre;Vanille;Ambre gris",,longue tenue,modéré (e),,,,,,,3.92
Montale,Ristretto Intense Café,https://www.fragrantica.fr/parfum/Montale/Ristretto-Intense-Cafe-55001.html,unisexe,Eau de Parfum,2019,"coffee;rose;vanilla;caramel;warm spicy;powdery;sweet;musky","Café;Rose rouge de Turquie","Grains de café torréfiés;Rose de France;Notes boisées","Vanille;Caramel;Musc blanc;Ambre",,longue tenue,puissant,,,,,,,4.11
Montale,Rose Night,https://www.fragrantica.fr/parfum/Montale/Rose-Night-28011.html,unisexe,Eau de Parfum,2014,"rose;musky;patchouli;amber;floral;powdery;woody;warm spicy",Pétales de rose,Rose de Bulgarie,"Musc blanc;Patchouli;Ambre",,longue tenue,modéré (e),,,,,,,3.98
Montale,Roses Elixir,https://www.fragrantica.fr/parfum/Montale/Roses-Elixir-9222.html,femme,Eau de Parfum,2010,"rose;fruity;sweet;citrus;white floral;musky;green;patchouli;f_gender",,,,"Rose;Fraise;Feuille de fraisier;Musc;Agrumes;Patchouli;Jasmin;Fleur d'oranger d'Afrique;Vanille;Ambre;Tangerine",longue tenue,puissant,,,,,,,3.83
Montale,Roses Musk,https://www.fragrantica.fr/parfum/Montale/Roses-Musk-1148.html,femme,Eau de Parfum,2009,"rose;musky;powdery;floral;white floral;animalic;sweet;citrus;f_gender",,,,"Rose;Musc;Jasmin",longue tenue,modéré (e),,,,,,,3.71
Montale,Roses Musk Limited Edition,https://www.fragrantica.fr/parfum/Montale/Roses-Musk-Limited-Edition-56009.html,unisexe,Eau de Parfum,2019,"rose;musky;white floral;amber;powdery;floral;animalic;sweet",,,,"Rose;Musc;Jasmin;Ambre",,,,,,,,,3.92
Montale,Sandflowers,https://www.fragrantica.fr/parfum/Montale/Sandflowers-3766.html,unisexe,Eau de Parfum,2009,"aromatic;woody;marine;fresh spicy;mossy;salty;earthy;aquatic",,,,"Eau de mer;Genévrier;Mousse de chêne;Bois de santal",longue tenue,modéré (e),,,,,,,3.65
Montale,Santal Wood,https://www.fragrantica.fr/parfum/Montale/Santal-Wood-14842.html,unisexe,Eau de Parfum,2012,"woody;aromatic;fresh spicy;marine;warm spicy;powdery;mossy;salty","Eau de mer;Genévrier;Cardamome;Noix de muscade;Poivre noir","Bois de santal;Cèdre",Mousse de chêne,,longue tenue,modéré (e),,,,,,,3.83
Montale,Sensual Instinct,https://www.fragrantica.fr/parfum/Montale/Sensual-Instinct-53675.html,unisexe,Extrait de Parfum,2019,"sweet;mossy;rose;amber;woody;coffee;earthy;lactonic",Grains de café torréfiés,"Praliné;Rose","Mousse de chêne;Ambre;Cèdre",,longue tenue,puissant,,,,,,,3.80
Montale,Soleil de Capri,https://www.fragrantica.fr/parfum/Montale/Soleil-de-Capri-3767.html,unisexe,Eau de Parfum,2007,"citrus;fresh;white floral;musky;aromatic;fresh spicy;warm spicy;powdery","Agrumes;Kumquat;Pamplemousse",Fleurs blanches,"Musc;Epices",,modéré (e),modéré (e),,,,,,,3.97
Montale,Spicy Aoud,https://www.fragrantica.fr/parfum/Montale/Spicy-Aoud-41075.html,unisexe,Eau de Parfum,2016,"warm spicy;oud;patchouli;citrus;musky;woody;earthy;metallic",,,,"Oud;Patchouli;Orange;Safran;Musc",longue tenue,puissant,,,,,,,4.13
Montale,Starry Nights,https://www.fragrantica.fr/parfum/Montale/Starry-Nights-31771.html,unisexe,Eau de Parfum,2015,"powdery;citrus;musky;rose;patchouli;fruity;woody;fresh","Pomme;Bergamote;Citron","Rose;Patchouli;Jasmin","Musc blanc;Notes poudrées;Ambre",,longue tenue,puissant,,,,,,,3.78
Montale,Starry Nights Intense,https://www.fragrantica.fr/parfum/Montale/Starry-Nights-Intense-116411.html,unisexe,Eau de Parfum,2025,"citrus;woody;rose;musky;powdery;fruity;amber;patchouli","Pomme;Bergamote de Sicile;Citron de Sicile","Rose;Feuille de patchouli","Notes boisées;Musc blanc;Ambre;Vanille de Madagascar",,longue tenue,puissant,,,,,,,3.67
Montale,Sunset Flowers,https://www.fragrantica.fr/parfum/Montale/Sunset-Flowers-3238.html,unisexe,Eau de Parfum,2008,"green;herbal;fruity;floral;violet;aromatic;fresh;fresh spicy",,,,"Camomille;Notes vertes;Pomme verte;Petit-grain;Violette;Rose",modéré (e),modéré (e),,,,,,,3.44
Montale,Sweet Flowers,https://www.fragrantica.fr/parfum/Montale/Sweet-Flowers-51489.html,femme,Extrait de Parfum,2018,"sweet;powdery;woody;white floral;vanilla;fresh spicy;fruity;tuberose;f_gender","Barbe à papa;Pêche blanche;Gingembre;Poivre;Bergamote","Tubéreuse;Patchouli;Jasmin Sambac;Violette","Vanille de Madagascar;Musc blanc;Bois de santal;Mousse de chêne;Cèdre",,longue tenue,puissant,,,,,,,3.75
Montale,Sweet Oriental Dream,https://www.fragrantica.fr/parfum/Montale/Sweet-Oriental-Dream-3768.html,unisexe,Eau de Parfum,2005,"almond;honey;sweet;vanilla;floral;nutty;fruity;rose",,,,"Amande;Miel;Vanille;Rose",très longue tenue,puissant,,,,,,,3.81
Montale,Sweet Peony,https://www.fragrantica.fr/parfum/Montale/Sweet-Peony-46099.html,femme,Eau de Parfum,2017,"floral;rose;vanilla;fresh;powdery;warm spicy;sweet;woody;f_gender",Pivoine,"Rose;Pêche;Jasmin;Noix de Coco","Vanille;Bois de santal;Café;Clou de girofle",,longue tenue,modéré (e),,,,,,,3.73
Montale,Sweet Vanilla,https://www.fragrantica.fr/parfum/Montale/Sweet-Vanilla-39411.html,unisexe,Eau de Parfum,2015,"vanilla;powdery;fruity;sweet;lactonic;balsamic;soft spicy;animalic",,,,"Vanille;Abricot",,,,,,,,,3.99
Montale,Tropical Wood,https://www.fragrantica.fr/parfum/Montale/Tropical-Wood-35972.html,unisexe,Eau de Parfum,2016,"fruity;sweet;tropical;oud;rose;powdery;fresh;musky","Oud;Fruit de la passion;Ananas;Bergamote","Rose de Bulgarie;Violette","Musc blanc;Cuir;Vanille de Madagascar",,longue tenue,puissant,,,,,,,3.47
Montale,Vanilla Cake,https://www.fragrantica.fr/parfum/Montale/Vanilla-Cake-48948.html,unisexe,Eau de Parfum,2018,"sweet;vanilla;lactonic;powdery;caramel;almond;nutty;fruity",,,,"Meringue;Vanille de Madagascar;Lait;Caramel;Amande",,,,,,,,,3.58
Montale,Vanilla Extasy,https://www.fragrantica.fr/parfum/Montale/Vanilla-Extasy-4059.html,femme,Eau de Parfum,2008,"vanilla;woody;amber;powdery;sweet;fruity;balsamic;floral;f_gender","Abricot;Fleur d'abricotier","Vanille;Ylang-ylang;Jasmin","Benjoin;Bois de santal;Résines;Acajou",,longue tenue,modéré (e),,,,,,,3.76
Montale,Vanille Absolu,https://www.fragrantica.fr/parfum/Montale/Vanille-Absolu-4064.html,femme,Eau de Parfum,2008,"vanilla;warm spicy;powdery;cinnamon;woody;sweet;balsamic;soft spicy;f_gender",,,,"Vanille;Cannelle;Notes boisées;Clou de girofle",longue tenue,modéré (e),,,,,,,3.99
Montale,Velvet Fantasy,https://www.fragrantica.fr/parfum/Montale/Velvet-Fantasy-59891.html,femme,Eau de Parfum,2020,"fruity;amber;powdery;musky;sweet;citrus;violet;rose;f_gender","Notes fruitées;Agrumes;Notes solaires","Violette;Rose","Musc blanc;Encens;Ambre",,longue tenue,puissant,,,,,,,3.62
Montale,Velvet Flowers,https://www.fragrantica.fr/parfum/Montale/Velvet-Flowers-9561.html,femme,Eau de Parfum,2008,"fruity;woody;floral;warm spicy;rose;sweet;yellow floral;musky;f_gender",,,,"Notes fruitées;Safran;Rose;Fleur de pêcher;Ylang-ylang;Baume gurjum;Musc;Bois de santal;Jasmin",très longue tenue,énorme,,,,,,,3.64
Montale,Vetiver Patchouli,https://www.fragrantica.fr/parfum/Montale/Vetiver-Patchouli-54890.html,unisexe,Eau de Parfum,2019,"woody;earthy;patchouli;soft spicy;aromatic;warm spicy;powdery;balsamic","Carotte;Poivre rose","Vétiver;Jasmin",Feuille de patchouli,,modéré (e),modéré (e),,,,,,,4.13
Montale,White Aoud,https://www.fragrantica.fr/parfum/Montale/White-Aoud-1146.html,unisexe,Eau de Parfum,2006,"warm spicy;oud;woody;rose;amber;vanilla;powdery;aromatic",,,,"Oud;Rose;Safran;Vanille;Bois de santal;Ambre;Ciste de France;Cardamome;Patchouli;Vétiver;Jasmin",très longue tenue,énorme,,,,,,,3.93
Montale,White Musk,https://www.fragrantica.fr/parfum/Montale/White-Musk-3770.html,unisexe,Eau de Parfum,2007,"musky;powdery;ozonic;yellow floral;aquatic;sweet;woody;animalic",,,,"Musc;Feuille de violette;Ylang-ylang",longue tenue,modéré (e),,,,,,,3.67
Montale,Wild Aoud,https://www.fragrantica.fr/parfum/Montale/Wild-Aoud-6647.html,unisexe,Eau de Parfum,2009,"fresh spicy;aromatic;oud;herbal;woody;citrus;tobacco;patchouli",,,,"Oud;Géranium;Bergamote;Tabac;Patchouli;Armoise;Bois de teck;Ambre",longue tenue,puissant,,,,,,,3.98
Montale,Wild Pears,https://www.fragrantica.fr/parfum/Montale/Wild-Pears-12302.html,unisexe,Eau de Parfum,2011,"fruity;sweet;floral;warm spicy;powdery;fresh;aquatic;musky","Poire;Bergamote","Œillet;Muguet","Musc;Vanille;Bois de santal",,,,,,,,,,3.72
Montale,Wood and Spices,https://www.fragrantica.fr/parfum/Montale/Wood-and-Spices-1147.html,homme,Eau de Parfum,2005,"woody;warm spicy;amber;oud;aromatic;balsamic;smoky;powdery;f_gender",,,,"Bois de santal;Encens;Vétiver;Oud",,,,,,,,,3.66
Montale,Wood On Fire,https://www.fragrantica.fr/parfum/Montale/Wood-On-Fire-71301.html,unisexe,Eau de Parfum,2021,"woody;smoky;oud;powdery;vanilla;amber;aromatic;earthy",,,,"Fumée;Oud;Bois de santal;Ambre;Vanille;Racine de vétiver",longue tenue,puissant,,,,,,,3.74
Montale,Diamond Flowers,https://www.fragrantica.fr/parfum/Montale/Diamond-Flowers-44865.html,femme,Extrait de Parfum,2017,"powdery;woody;amber;vanilla;iris;rose;earthy;white floral;f_gender","Fleur d'iris;Rose;Jasmin","Ambre;Vanille","Bois de santal;Mousse",,,,,,,,,,3.85
Montale,Diamond Greedy,https://www.fragrantica.fr/parfum/Montale/Diamond-Greedy-44867.html,femme,Extrait de Parfum,2017,"fruity;citrus;sweet;rose;musky;vanilla;patchouli;powdery;f_gender","Poire;Mandarine","Rose;Vanille;Jasmin","Musc blanc;Patchouli",,modéré (e),modéré (e),,,,,,,3.47
Montale,Diamond Rose,https://www.fragrantica.fr/parfum/Montale/Diamond-Rose-44866.html,femme,Eau de Parfum,2017,"rose;woody;green;fresh spicy;citrus;fresh;aromatic;floral;f_gender","Feuille de figuier;Bergamote;Géranium","Rose de Turquie;Patchouli","Bois de santal;Vanille",,faible,modéré (e),,,,,,,3.63
Montale,Rendez-Vous Chez Harrods,https://www.fragrantica.fr/parfum/Montale/Rendez-Vous-Chez-Harrods-93893.html,unisexe,Eau de Parfum,2024,"woody;warm spicy;caramel;amber;animalic;sweet;citrus;vanilla","Bois d'agar du Cambodge;Bergamote;Safran indien;Poivre rose","Cuir noir;Rose;Patchouli","Caramel;Fève de tonka;Mousse de chêne;Musc blanc;Ambre;Bois de santal",,longue tenue,puissant,,,,,,,3.90
Montale,Amandes Orientales,https://www.fragrantica.fr/parfum/Montale/Amandes-Orientales-3758.html,unisexe,Eau de Parfum,2010,"almond;vanilla;nutty;fruity;sweet;powdery;floral;balsamic",,,,"Amande;Vanille",,,,,,,,,3.46
Montale,Aoud Amber Rose,https://www.fragrantica.fr/parfum/Montale/Aoud-Amber-Rose-12304.html,unisexe,Eau de Parfum,2010,"rose;oud;woody;citrus;warm spicy;musky;fresh spicy;floral",,,,"Rose;Oud;Pamplemousse;Gaïac;Safran;Musc blanc;Cèdre de Virginie",,,,,,,,,3.49
Montale,Aoud Ambre,https://www.fragrantica.fr/parfum/Montale/Aoud-Ambre-3671.html,unisexe,Eau de Parfum,2006,"amber;rose;oud;floral;musky;woody;fresh spicy;animalic",,,,"Rose;Oud;Ambre;Ciste de France",très longue tenue,énorme,,,,,,,3.42
Montale,Aoud Blossom,https://www.fragrantica.fr/parfum/Montale/Aoud-Blossom-14782.html,unisexe,Eau de Parfum,2008,"floral;white floral;tuberose;woody;yellow floral;oud;citrus;powdery","Mandarine;Bergamote","Tubéreuse;Ylang-ylang;Notes fleuries;Jasmin;Rose;Violette","Oud;Bois de santal;Carthame des teinturiers;Musc",,très longue tenue,énorme,,,,,,,3.37
Montale,Aoud Collection - Golden Aoud,https://www.fragrantica.fr/parfum/Montale/Aoud-Collection-Golden-Aoud-3240.html,unisexe,Eau de Parfum,2008,"rose;oud;warm spicy;woody;fresh spicy;leather;aromatic;patchouli","Rose;Géranium;Patchouli","Cuir;Piment","Oud;Safran;Bois de teck;Cèdre",,très longue tenue,puissant,,,,,,,3.76
Montale,Aoud Damascus,https://www.fragrantica.fr/parfum/Montale/Aoud-Damascus-1140.html,femme,Eau de Parfum,2006,"rose;oud;fresh spicy;amber;floral;woody;aromatic;warm spicy;f_gender",,,,"Rose;Oud;Résine oliban;Baume gurjum;Carthame des teinturiers",longue tenue,puissant,,,,,,,3.96
Montale,Aoud Ever,https://www.fragrantica.fr/parfum/Montale/Aoud-Ever-16292.html,unisexe,Eau de Parfum,2012,"citrus;woody;fresh spicy;aromatic;oud;earthy;warm spicy;leather","Cédrat;Bergamote;Oud;Mandarine de Calabre","Vétiver;Santal blanc;Poivre noir;Patchouli","Cuir;Ambre gris;Fève de tonka",,longue tenue,puissant,,,,,,,3.82
Montale,Aoud Greedy,https://www.fragrantica.fr/parfum/Montale/Aoud-Greedy-18022.html,unisexe,Extrait de Parfum,2013,"soft spicy;woody;patchouli;earthy;amber;sweet;aromatic;balsamic","Réglisse;Citron","Patchouli;Ambre;Notes fleuries","Vétiver;Musc blanc",,longue tenue,puissant,,,,,,,3.79
Montale,Aoud Jasmine,https://www.fragrantica.fr/parfum/Montale/Aoud-Jasmine-42874.html,unisexe,Eau de Parfum,2016,"white floral;fruity;oud;fresh;citrus;musky;rose;green","Pomme;Poire;Mandarine","Jasmin d'Inde;Oud;Rose","Musc;Ambre",,,,,,,,,,3.75
Montale,Aoud Lavender,https://www.fragrantica.fr/parfum/Montale/Aoud-Lavender-30507.html,unisexe,Eau de Parfum,2015,"lavender;powdery;oud;warm spicy;fresh spicy;aromatic;woody;citrus","Lavande;Safran;Bergamote;Citron","Patchouli;Fleurs","Oud;Notes poudrées;Bois de santal;Musc blanc;Ambre",,très longue tenue,énorme,,,,,,,3.61
Montale,Aoud Legend,https://www.fragrantica.fr/parfum/Montale/Aoud-Legend-40907.html,unisexe,Eau de Parfum,2016,"woody;leather;amber;oud;animalic;warm spicy;earthy;balsamic","Cuir;Oud;Safran","Bois de santal;Patchouli;Rose;Vétiver","Ambre gris;Mousse de chêne;Ciste",,,,,,,,,,3.98
Montale,Aoud Melody,https://www.fragrantica.fr/parfum/Montale/Aoud-Melody-23364.html,unisexe,Eau de Parfum,2014,"warm spicy;oud;aromatic;leather;woody;balsamic;rose;powdery","Oud;Élémi;Safran;Cuir;Clou de girofle","Rose;Ylang-ylang;Jasmin","Ambre;Bois de santal;Musc",,longue tenue,puissant,,,,,,,3.87
Montale,Aoud Red Flowers,https://www.fragrantica.fr/parfum/Montale/Aoud-Red-Flowers-4060.html,unisexe,Eau de Parfum,2008,"rose;warm spicy;oud;aromatic;balsamic;fresh spicy;woody;floral",,,,"Tagètes;Rose;Oud;Safran;Bois de santal",,,,,,,,,3.88
Montale,Aoud Rose Petals,https://www.fragrantica.fr/parfum/Montale/Aoud-Rose-Petals-1141.html,femme,Eau de Parfum,2005,"rose;woody;oud;fresh spicy;warm spicy;aromatic;amber;floral;f_gender",,,,"Rose hybride de thé;Oud;Géranium;Safran;Ambre;Bois de teck;Cèdre;Gaïac",,,,,,,,,3.68
Montale,Aoud Shiny,https://www.fragrantica.fr/parfum/Montale/Aoud-Shiny-4982.html,unisexe,Eau de Parfum,2008,"woody;oud;rose;patchouli;earthy;warm spicy;ozonic;balsamic",,,,"Oud;Rose de Bulgarie;Patchouli;Huile essentielle de cypriol;Feuille de violette;Bois de santal",très longue tenue,puissant,,,,,,,3.64
Montale,Aoud Velvet,https://www.fragrantica.fr/parfum/Montale/Aoud-Velvet-3786.html,unisexe,Eau de Parfum,2006,"white floral;sweet;oud;vanilla;woody;yellow floral;powdery;warm spicy","Fleur de tiaré;Ylang-ylang;Fleur d'oranger d'Afrique",Oud,"Vanille;Bois de santal;Fève de tonka",,très longue tenue,énorme,,,,,,,3.70
Montale,Aromatic Lime,https://www.fragrantica.fr/parfum/Montale/Aromatic-Lime-1145.html,unisexe,Eau de Parfum,2010,"citrus;woody;green;aromatic;warm spicy;patchouli;earthy;balsamic",,,,"Citron vert;Férule gommeuse;Patchouli;Vétiver;Bigarade;Myrrhe;Safran;Bois de santal",très longue tenue,énorme,,,,,,,3.50
Montale,Bengal Oud,https://www.fragrantica.fr/parfum/Montale/Bengal-Oud-57382.html,unisexe,Eau de Parfum,2019,"woody;citrus;leather;powdery;aromatic;animalic;earthy;oud","Bigarade;Bergamote;Oud","Cuir;Rose de Bulgarie;Iris;Patchouli;Jasmin d'Egypte","Vétiver de Haïti;Musc blanc;Bois de santal;Cèdre;Ambre",,,,,,,,,,3.82
Montale,Candy Rose,https://www.fragrantica.fr/parfum/Montale/Candy-Rose-16293.html,femme,Eau de Parfum,2012,"fruity;rose;citrus;musky;white floral;sweet;floral;fresh;f_gender","Litchi;Framboise;Cassis;Orange sanguine;Mandarine","Rose;Patchouli;Muguet;Jasmin","Musc blanc;Vanille;Fleur d'oranger",,modéré (e),modéré (e),,,,,,,3.45
Montale,Chypre Fruite,https://www.fragrantica.fr/parfum/Montale/Chypre-Fruite-3756.html,unisexe,Eau de Parfum,2009,"tropical;mossy;fruity;earthy;woody;citrus;fresh;musky",,,,"Fruits tropicaux;Mousse de chêne;Bergamote;Musc;Jasmin;Patchouli;Rose",longue tenue,modéré (e),,,,,,,3.76
Montale,Chypre Vanille,https://www.fragrantica.fr/parfum/Montale/Chypre-Vanille-8814.html,unisexe,Eau de Parfum,2006,"amber;woody;vanilla;powdery;iris;balsamic;warm spicy;earthy",Rose,"Encens;Vanille;Ambre","Iris;Bois de santal;Vétiver;Fève de tonka",,très longue tenue,puissant,,,,,,,3.57
Montale,Crystal Aoud,https://www.fragrantica.fr/parfum/Montale/Crystal-Aoud-4983.html,unisexe,Eau de Parfum,2008,"oud;woody;fruity;warm spicy;fresh;ozonic;aquatic;vanilla","Melon;Pomme verte;Mandarine","Oud;Bois de teck;Patchouli;Bois de santal","Vanille;Safran;Musc blanc",,,,,,,,,,3.79
Montale,Deep Roses,https://www.fragrantica.fr/parfum/Montale/Deep-Roses-6648.html,unisexe,Eau de Parfum,2009,"rose;floral;oud;fresh;musky;citrus;amber;powdery",,,,"Rose;Pivoine;Oud;Musc;Ambre;Mandarine",très longue tenue,énorme,,,,,,,3.85
Montale,Dew Musk,https://www.fragrantica.fr/parfum/Montale/Dew-Musk-3771.html,unisexe,Eau de Parfum,2008,"woody;musky;yellow floral;sweet;patchouli;white floral;powdery;warm spicy",,,,"Musc;Ylang-ylang;Patchouli;Fleur d'oranger;Grenade",,,,,,,,,2.95
Montale,Embruns d'Essaouira,https://www.fragrantica.fr/parfum/Montale/Embruns-d-Essaouira-3760.html,unisexe,Eau de Parfum,2009,"marine;aromatic;warm spicy;woody;salty;powdery;musky;aquatic",,,,"Eau de mer;Notes épicées;Bois de santal;Musc",longue tenue,puissant,,,,,,,3.68
Montale,Fantastic Basilic,https://www.fragrantica.fr/parfum/Montale/Fantastic-Basilic-74106.html,unisexe,Eau de Parfum,2022,"fresh spicy;aromatic;green;citrus;tuberose;fresh;amber;herbal","Basilic;Kumquat;Poire","Tubéreuse;Frangipanier","Benjoin;Fève de tonka",,modéré (e),modéré (e),,,,,,,3.49
Montale,Fruits of the Musk,https://www.fragrantica.fr/parfum/Montale/Fruits-of-the-Musk-5143.html,unisexe,Eau de Parfum,2008,"fruity;sweet;rose;musky;citrus;powdery;green;aromatic",,,,"Framboise;Mûre;Musc;Rose;Feuille de fraisier;Bergamote;Mandarine",longue tenue,modéré (e),,,,,,,3.71
Montale,Ginger Musk,https://www.fragrantica.fr/parfum/Montale/Ginger-Musk-2187.html,unisexe,Eau de Parfum,2006,"fruity;musky;fresh;sweet;fresh spicy;powdery;sour;citrus",,,,"Musc;Gingembre;Fruits rouges;Mûre",longue tenue,puissant,,,,,,,3.55
