brand,name,fragrantica_url,gender,concentration,release_year,main_accords,notes_top,notes_heart,notes_base,notes_undifferentiated,longevity,sillage,season_winter_votes,season_spring_votes,season_summer_votes,season_fall_votes,day_votes,night_votes,fragrantica_rating
byredo,Bullion,https://www.fragrantica.com/perfume/Byredo/Bullion-15923.html,unisexe,,2012,"fruity;woody;leather;floral;sweet;musky;animalic;soft spicy;powdery","Plum;Pink Pepper","Leather;Osmanthus;Magnolia","dark woodsy notes;Musk;Sandalwood",,,,85,63,36,117,117,70,3.81
byredo,Byredo,https://www.fragrantica.com/perfume/Byredo/Byredo-40351.html,unisexe,,2016,"woody;powdery;violet;aromatic;iris;earthy;soft spicy;fresh;fresh spicy;mossy","Gin;Pink Pepper","Violet;Orris Root","Balsam Fir;Oakmoss",,,,96,241,183,157,241,91,3.93
byredo,Chembur,https://www.fragrantica.com/perfume/Byredo/Chembur-3573.html,unisexe,,2008,"amber;fresh spicy;citrus;balsamic;aromatic;smoky;fresh;musky;warm spicy",,,,"Incense;Ginger;Elemi resin;Amalfi Lemon;Nutmeg;Bergamot;French labdanum;Amber;Musk",,,48,73,49,74,87,43,3.76
byredo,Cuir Obscur,https://www.fragrantica.com/perfume/Byredo/Cuir-Obscur-40276.html,unisexe,,2016,"leather;rose;almond;animalic;fruity;patchouli;woody;fresh spicy;yellow floral;floral","Amaretto;Nutmeg","Rose;Ylang-Ylang","Leather;Patchouli;Musk",,,,32,15,9,37,22,32,4.11
byredo,De Los Santos,https://www.fragrantica.com/perfume/Byredo/De-Los-Santos-72693.html,unisexe,Eau de Parfum,2022,"amber;musky;aromatic;herbal;powdery;iris;soft spicy;fruity;fresh spicy;sweet","Sage;Mirabelle","Orris Root;Cistus Incanus","Olibanum;Musk;Ambroxan",,,,242,541,418,548,577,274,3.84
byredo,Deep Viola,https://www.fragrantica.com/perfume/Byredo/Deep-Viola-61748.html,unisexe,,2020,"powdery;amber;leather;musky;violet;warm spicy;animalic;fresh spicy;oud;iris","Angelica;Saffron;Bergamot","Leather;Violet;Iris","Olibanum;Agarwood (Oud);Vanilla",,,,20,10,5,20,15,13,3.70
byredo,Desert Dawn,https://www.fragrantica.com/perfume/Byredo/Desert-Dawn-96188.html,unisexe,Eau de Parfum,2024,"woody;powdery;musky;warm spicy;aromatic","Rose Petals;Cardamom","Sandalwood;Cedarwood;Carrot Seeds","Musk;Papyrus;Vetiver;Silk",,,,130,204,142,245,243,93,3.71
byredo,Elevator Music,https://www.fragrantica.com/perfume/Byredo/Elevator-Music-48821.html,unisexe,,2018,"woody;musky;floral;powdery;aromatic;green;amber;violet;fresh;white floral",,,,"Amyris;Musk;Iso E Super;Violet;Ambrette (Musk Mallow);Hedione;Green Notes;Jasmine;Cedar;Guaiac Wood;Amber",,,24,54,39,35,54,17,3.74
byredo,Eleventh Hour,https://www.fragrantica.com/perfume/Byredo/Eleventh-Hour-50934.html,unisexe,Eau de Parfum,2018,"woody;fruity;amber;sweet;musky;rum;powdery;fresh spicy;citrus","Bergamot;Timur","Plum;Rum;Fig;Carrot Seeds","Cedar;Cashmere Wood;Iso E Super;Tonka Bean;Olibanum;Labdanum",,,,468,276,171,601,428,373,3.86
byredo,Eyes Closed,https://www.fragrantica.com/perfume/Byredo/Eyes-Closed-76339.html,unisexe,Eau de Parfum,2022,"warm spicy;powdery;cinnamon;iris;earthy;woody;soft spicy;fresh;fresh spicy","Cinnamon;Cardamom","Orris;Carrot;Ginger","Papyrus;Patchouli",,,,536,187,83,604,387,368,3.70
