brand,name,fragrantica_url,gender,concentration,release_year,main_accords,notes_top,notes_heart,notes_base,notes_undifferentiated,longevity,sillage,season_winter_votes,season_spring_votes,season_summer_votes,season_fall_votes,day_votes,night_votes,fragrantica_rating
dior,Eau Sauvage Extreme,https://www.fragrantica.com/perfume/Dior/Eau-Sauvage-Extreme-232.html,homme,Eau de Parfum,1984,"aromatic;fresh spicy;citrus;woody;lavender;earthy;powdery;mossy;herbal;fresh","Lemon;Lavender;Bergamot;Basil;Patchouli;Fruity Notes","Rosemary;Bay Leaf;Coriander;Sandalwood;Aldehydes;Jasmine;Orris Root","Oakmoss;Patchouli;Cedar;Musk;Amber",,,,179,446,305,361,452,256,4.18
dior,Eau Sauvage Extreme 2010,https://www.fragrantica.com/perfume/Dior/Eau-Sauvage-Extreme-2010-72771.html,homme,Eau de Parfum,2010,"aromatic;citrus;fresh spicy;woody;green;earthy;lavender;mossy","Bergamot;Sicilian Lemon;Grapefruit","elemi;Lavender;Basil;Mint;Jasmine","Oakmoss;Virginia Cedar;Vetiver;Patchouli",,,,122,212,173,202,199,138,4.29
dior,Eau Sauvage Fraicheur Cuir,https://www.fragrantica.com/perfume/Dior/Eau-Sauvage-Fraicheur-Cuir-1242.html,homme,Eau de Parfum,2007,"citrus;leather;amber;woody;animalic;aromatic;smoky;powdery;fresh",Amalfi Lemon,Virginia Cedar,"Leather;Amber",,,,28,50,57,50,59,41,4.22
dior,Eau Sauvage Parfum,https://www.fragrantica.com/perfume/Dior/Eau-Sauvage-Parfum-14811.html,homme,Parfum,2012,"aromatic;amber;citrus;woody;earthy;warm spicy;balsamic;fresh spicy;sweet;green","Bergamot;Citron;Petitgrain","Vetiver;Lavender;Hedione","Myrrh;Oakmoss;Patchouli",,,,,,,,,,4.37
dior,Eau Sauvage Parfum 2017,https://www.fragrantica.com/perfume/Dior/Eau-Sauvage-Parfum-2017-43977.html,homme,Parfum,2017,"aromatic;citrus;fresh spicy;woody;lavender;balsamic;earthy;conifer","Citron;Bergamot;Lavender",Haitian Vetiver,elemi,,,,,,,,,,4.41
dior,Aqua Fahrenheit,https://www.fragrantica.com/perfume/Dior/Aqua-Fahrenheit-11388.html,homme,Eau de Parfum,2011,"citrus;aromatic;fresh spicy;green;violet;leather;powdery;woody;animalic;fresh",,,,,,,,,,,,,4.17
dior,Fahrenheit,https://www.fragrantica.com/perfume/Dior/Fahrenheit-228.html,homme,Parfum,1988,"leather;woody;ozonic;fresh spicy;aromatic;animalic;aquatic;floral;citrus;green","Nutmeg Flower;Lavender;Cedar;Mandarin Orange;Chamomile;Bergamot;Hawthorn;Lemon","Violet Leaf;Nutmeg;Cedar;Sandalwood;Carnation;Honeysuckle;Jasmine;Lily-of-the-Valley","Leather;Vetiver;Musk;Amber;Patchouli;Tonka Bean",,,,8300,4500,2300,8200,5600,8100,3.99
dior,Fahrenheit 0 Degree,https://www.fragrantica.com/perfume/Dior/Fahrenheit-0-Degree-2609.html,homme,Eau de Parfum,2003,"citrus;woody;powdery;floral;fresh spicy;violet;leather;aromatic;animalic;musky","Violet;Grapefruit;Musk;Nutmeg;Patchouli","Freesia;Mandarin Orange;Leather;Sandalwood","Caraway;Amber;Cedar",,,,7,21,31,15,30,14,4.23
dior,Fahrenheit 32,https://www.fragrantica.com/perfume/Dior/Fahrenheit-32-987.html,homme,Eau de Parfum,2007,"vanilla;white floral;sweet;citrus;aromatic;woody;earthy;powdery;soapy",Orange Blossom,Vetiver,Vanilla,,,,620,861,600,670,940,595,4.09
dior,Fahrenheit Absolute,https://www.fragrantica.com/perfume/Dior/Fahrenheit-Absolute-6555.html,homme,Eau de Parfum,2009,"amber;balsamic;smoky;violet;warm spicy;oud;powdery",,,,,,,,,,,,,4.28
dior,Fahrenheit Le Parfum,https://www.fragrantica.com/perfume/Dior/Fahrenheit-Le-Parfum-23099.html,homme,Parfum,2014,"vanilla;ozonic;soft spicy;aquatic;rum;leather;powdery;sweet;musky;citrus","Suede;Licorice;Sicilian Mandarin","Violet Leaf;Rum;Coriander;Cumin",Bourbon Vanilla,,,,2900,1100,384,2700,1400,2600,4.27
dior,Fahrenheit Summer,https://www.fragrantica.com/perfume/Dior/Fahrenheit-Summer-229.html,homme,Eau de Parfum,2002,"woody;citrus;powdery;floral;violet;warm spicy;amber;patchouli","Mandarin Orange;Grapefruit","Violet;Freesia;Sandalwood","Cedar;Amber;Patchouli",,,,,,,,,,4.05
dior,Fahrenheit Summer 2006,https://www.fragrantica.com/perfume/Dior/Fahrenheit-Summer-2006-2610.html,homme,Eau de Parfum,2006,"citrus;woody;patchouli;warm spicy;powdery;balsamic;fresh spicy;aromatic",,,,,,,3,11,14,5,14,8,4.00
dior,Fahrenheit Summer 2007,https://www.fragrantica.com/perfume/Dior/Fahrenheit-Summer-2007-4134.html,homme,Eau de Parfum,2007,"woody;floral;powdery;violet;citrus;patchouli;amber;fresh;warm spicy",,,,,,,3,10,18,5,17,9,4.14
dior,Higher,https://www.fragrantica.com/perfume/Dior/Higher-233.html,homme,Eau de Parfum,2001,"aromatic;fresh spicy;fruity;woody;sweet;green;fresh;citrus;musky;aquatic","Pear;Basil;Lemon;Peach","Cypress;Rosemary;Pepper;Cardamom","Musk;Cedar",,,,95,521,565,186,611,153,4.13
dior,Higher Black,https://www.fragrantica.com/perfume/Dior/Higher-Black-11792.html,homme,Eau de Parfum,2002,"aromatic;woody;fruity;fresh spicy;green;sweet;citrus;warm spicy;musky;powdery","Peach;Mint;Pear;Amalfi Lemon","Cypress;Spices;Rosemary","Pear Wood;Musk",,,,9,27,27,21,33,21,4.37
dior,Higher Energy,https://www.fragrantica.com/perfume/Dior/Higher-Energy-234.html,homme,Eau de Parfum,2003,"fresh spicy;aromatic;woody;fruity;sweet;green;citrus;amber;fresh;earthy","Juniper Berries;Pineapple;Grapefruit;Melon;Mint","Pepper;Nutmeg;Incense","Cedar;Vetiver;Oakmoss;Sandalwood;Musk;Labdanum",,,,81,528,653,233,677,140,4.04
dior,J'adior Solid Perfume J'adore L'Or,https://www.fragrantica.com/perfume/Dior/J-adior-Solid-Perfume-J-adore-L-Or-117030.html,femme,Eau de Parfum,2025,"white floral;rose;floral;citrus;animalic",,,,,,,2,5,3,3,3,3,3.57
dior,J'adore,https://www.fragrantica.com/perfume/Dior/J-adore-210.html,femme,Eau de Parfum,1999,"white floral;floral;fruity;sweet;fresh;citrus;aquatic;powdery;ozonic;tuberose","Pear;Melon;Magnolia;Peach;Mandarin Orange;Bergamot","Jasmine;Lily-of-the-Valley;Tuberose;Freesia;Rose;Orchid;Violet;Plum","Musk;Vanilla;Cedar;Blackberry",,,,,,,,,,3.80
dior,J'Adore Absolu,https://www.fragrantica.com/perfume/Dior/J-Adore-Absolu-51818.html,femme,Eau de Parfum,2018,"white floral;floral;tuberose;citrus;rose","Jasmine Sambac;Magnolia","Jasmine;Indian Tuberose;May Rose",Orange Blossom,,,,,,,,,,4.02
dior,J'adore Adoration en or Limited Edition,https://www.fragrantica.com/perfume/Dior/J-adore-Adoration-en-or-Limited-Edition-212.html,femme,Eau de Parfum,,,,,,,,,,,,,,,3.83
dior,J'Adore Anniversaire en Or,https://www.fragrantica.com/perfume/Dior/J-Adore-Anniversaire-en-Or-4497.html,femme,Eau de Parfum,2004,"fruity;green;citrus;floral;powdery;sweet;rose;violet;fresh;woody","Petitgrain;Ivy","Violet;Orchid;Rose","Black Currant;Damask Plum;Tangerine;Musk",,,,5,4,3,8,5,9,3.82
dior,J'adore Body Mist,https://www.fragrantica.com/perfume/Dior/J-adore-Body-Mist-66239.html,femme,Eau de Parfum,2020,"white floral;powdery;fresh;violet;musky;fruity;woody;sweet;floral;vanilla",,,,,,,10,30,30,15,25,11,4.13
dior,J'Adore Collector Anniversary Edition,https://www.fragrantica.com/perfume/Dior/J-Adore-Collector-Anniversary-Edition-7023.html,femme,Eau de Parfum,2009,"floral;white floral;fruity;sweet;fresh;powdery;aquatic;woody;ozonic;rose","Melon;Pear;Magnolia;Peach;Bergamot","Jasmine;Rose;Freesia;Tuberose;Orchid;Lily-of-the-Valley;Violet;Plum","Sandalwood;Vanilla;Musk;Cedar",,,,14,18,13,19,17,24,3.71
dior,J'adore Eau de Parfum Infinissime x India Mahdavi,https://www.fragrantica.com/perfume/Dior/J-adore-Eau-de-Parfum-Infinissime-x-India-Mahdavi-71116.html,femme,Eau de Parfum,2021,"white floral;citrus;tuberose;yellow floral;sweet;woody;rose;green;floral;fresh","Blood Orange;Bergamot;Pink Pepper","Tuberose;Ylang-Ylang;Lily-of-the-Valley;Rose;Jasmine Sambac",Sandalwood,,,,4,6,2,6,7,6,3.50
dior,J'adore Eau de Toilette 2002,https://www.fragrantica.com/perfume/Dior/J-adore-Eau-de-Toilette-2002-5.html,femme,Eau de Toilette,2002,"white floral;citrus;floral;powdery;fresh;fruity;sweet;musky;fresh spicy;rose",,,,,,,,,,,,,3.73
dior,J'adore Eau de Toilette 2011,https://www.fragrantica.com/perfume/Dior/J-adore-Eau-de-Toilette-2011-13017.html,femme,Eau de Toilette,2011,"white floral;citrus;sweet;fresh;yellow floral;woody",,,,,,,,,,,,,3.85
dior,J'Adore Extrait de Parfum,https://www.fragrantica.com/perfume/Dior/J-Adore-Extrait-de-Parfum-11398.html,femme,Extrait de Parfum,,"woody;yellow floral;rose;sweet;floral",Ylang-Ylang,Rose,"Sandalwood;Woodsy Notes",,,,51,71,34,71,74,62,3.86
dior,J'Adore Gold Supreme (Divinement Or),https://www.fragrantica.com/perfume/Dior/J-Adore-Gold-Supreme-Divinement-Or-4498.html,femme,Eau de Parfum,2006,"floral;white floral;fruity;powdery;sweet;fresh;woody;aquatic;citrus;rose",,,,,,,,,,,,,3.62
dior,J'Adore Infinissime,https://www.fragrantica.com/perfume/Dior/J-Adore-Infinissime-62638.html,femme,Eau de Parfum,2020,"white floral;tuberose;woody;yellow floral;citrus;sweet;floral","Blood Orange;Pink Pepper;Bergamot","Tuberose;Jasmine Sambac;Ylang-Ylang;Lily-of-the-Valley;Rose",Sandalwood,,,,,,,,,,3.83
dior,J'adore Intense,https://www.fragrantica.com/perfume/Dior/J-adore-Intense-126252.html,femme,Eau de Parfum,2026,"sweet;honey;yellow floral;white floral;woody;floral;powdery;vanilla;fruity;rose",Apricot,"Ylang-Ylang;Jasmine;Rose","Honey;Vanilla;Sandalwood",,,,,,,,,,3.65
dior,J'Adore L'Absolu,https://www.fragrantica.com/perfume/Dior/J-Adore-L-Absolu-4496.html,femme,Eau de Parfum,2007,"white floral;yellow floral;tuberose;sweet;woody;rose;floral;fruity;musky;animalic",Ylang-Ylang,"Jasmine;Tuberose;Rose","Fruity Notes;Musk;Woodsy Notes",,,,,,,,,,4.05
dior,J'Adore L'Absolu,https://www.fragrantica.com/perfume/Dior/J-Adore-L-Absolu-17148.html,femme,Eau de Parfum,2012,"white floral;tuberose;rose;floral;animalic",,,,,,,,,,,,,3.96
dior,,https://www.fragrantica.com/perfume/Dior/J-adore-L-eau-Cologne-Florale-5626.html,,,,,,,,,,,,,,,,,
dior,J'Adore L'Or,https://www.fragrantica.com/perfume/Dior/J-Adore-L-Or-10371.html,femme,Parfum,2010,"vanilla;amber;white floral;rose;sweet;floral;balsamic;powdery;warm spicy;patchouli","Jasmine;Rose","Vanille;Tonka Bean","Amber;French labdanum;Patchouli",,,,,,,,,,4.23
dior,J'Adore L'Or (2017),https://www.fragrantica.com/perfume/Dior/J-Adore-L-Or-2017-47398.html,femme,Parfum,2017,"vanilla;white floral;yellow floral;sweet;tuberose;rose;floral;woody;powdery;amber",Jasmine,"Ylang-Ylang;Tuberose;May Rose","Tahitian Vanilla;Tonka Bean",,,,,,,,,,4.25
dior,,https://www.fragrantica.com/perfume/Dior/J-adore-L-Or-2023-84202.html,,,,,,,,,,,,,,,,,
dior,J'adore Le Jasmin,https://www.fragrantica.com/perfume/Dior/J-adore-Le-Jasmin-3178.html,femme,Eau de Parfum,2007,"white floral;floral;woody;citrus;fruity;powdery;violet;fresh;sweet;rose",,,,,,,,,,,,,4.04
dior,J'adore Lumiere Eau de Toilette,https://www.fragrantica.com/perfume/Dior/J-adore-Lumiere-Eau-de-Toilette-36495.html,femme,Eau de Toilette,2016,"citrus;floral;rose;white floral;woody","Blood Orange;Lemon","Magnolia;Neroli;Damask Rose","Sandalwood;Vanilla",,,,,,,,,,3.97
dior,J'adore Parfum d'Eau,https://www.fragrantica.com/perfume/Dior/J-adore-Parfum-d-Eau-75642.html,femme,Parfum,2022,"white floral;floral;green;citrus;fruity",,,,,,,,,,,,,4.06
dior,,https://www.fragrantica.com/perfume/Dior/J-Adore-Roller-Pearl-53834.html,,,,,,,,,,,,,,,,,
dior,,https://www.fragrantica.com/perfume/Dior/J-Adore-Shimmering-Hair-Mist-138067.html,,,,,,,,,,,,,,,,,
dior,,https://www.fragrantica.com/perfume/Dior/J-Adore-Summer-Fragrance-4499.html,,,,,,,,,,,,,,,,,
dior,J'Adore Voile de Parfum,https://www.fragrantica.com/perfume/Dior/J-Adore-Voile-de-Parfum-17513.html,femme,Parfum,2013,"iris;powdery;musky;rose;violet;earthy;floral",Damask Rose,Tuscan Iris,White Musk,,,,119,323,195,254,355,164,3.96
dior,J’Adore Hair Mist,https://www.fragrantica.com/perfume/Dior/J-Adore-Hair-Mist-46218.html,femme,Eau de Parfum,2017,"citrus;rose;white floral;floral;fresh;fresh spicy;green",,,,,,,,,,,,,4.26
dior,J’adore Touche de Parfum,https://www.fragrantica.com/perfume/Dior/J-adore-Touche-de-Parfum-31714.html,femme,Parfum,2015,"musky;powdery;woody;floral;white floral;rose;iris;warm spicy",,,,,,,,,,,,,4.36
dior,L'or J'adore The Absolute Perfume,https://www.fragrantica.com/perfume/Dior/L-or-J-adore-The-Absolute-Perfume-211.html,femme,,2007,"floral;musky;powdery;sweet;fresh","Peony;Sweet Pea","Magnolia;Champaca;Violet",Musk,,,,,,,,,,3.94
dior,,https://www.fragrantica.com/perfume/Dior/Le-Nectar-de-J-Adore-118816.html,,,,,,,,,,,,,,,,,
dior,Joy by Dior,https://www.fragrantica.com/perfume/Dior/Joy-by-Dior-51285.html,femme,Eau de Parfum,2018,"citrus;woody;powdery;white floral;musky;rose;warm spicy;floral;fruity;aromatic","Bergamot;Mandarin Orange","Jasmine;Grasse Rose;Peach;Cassis","White Musk;Sandalwood;Cedar;Patchouli;Benzoin",,,,,,,,,,3.40
dior,,https://www.fragrantica.com/perfume/Dior/Joy-by-Dior-Intense-56214.html,,,,,,,,,,,,,,,,,
dior,,https://www.fragrantica.com/perfume/Dior/Ambre-Nuit-7092.html,,,,,,,,,,,,,,,,,
dior,,https://www.fragrantica.com/perfume/Dior/Bois-d-Argent-1377.html,,,,,,,,,,,,,,,,,
dior,Cologne Blanche,https://www.fragrantica.com/perfume/Dior/Cologne-Blanche-1379.html,unisexe,Parfum,2004,"citrus;almond;sweet;fresh spicy;aromatic;white floral;vanilla;nutty;fruity","Sweet Almond;Orange;Bergamot;Rosemary",Tunisian Orange Blossom,"Vanilla;Tonka Bean",,,,30,117,110,63,126,36,3.91
dior,Cuir Cannage,https://www.fragrantica.com/perfume/Dior/Cuir-Cannage-25228.html,unisexe,Eau de Parfum,2014,"leather;woody;smoky;white floral;iris;animalic;powdery;violet;yellow floral;sweet","Ylang-Ylang;Orange Blossom;Bergamot","Leather;Iris;Jasmine;Rose","Leather;Birch;Tobacco;Juniper;Violet;Cade oil",,,,203,111,56,216,147,187,4.13
dior,Cuir Saddle,https://www.fragrantica.com/perfume/Dior/Cuir-Saddle-119743.html,unisexe,Parfum,2025,"leather;musky;powdery;animalic;floral",,,,,,,111,43,14,96,58,103,3.71
dior,Dior Grand Bal,https://www.fragrantica.com/perfume/Dior/Dior-Grand-Bal-14984.html,femme,Eau de Parfum,2012,"white floral;yellow floral;sweet;citrus;woody;musky;powdery",,,,,,,,,,,,,4.26
dior,Dior Paradise,https://www.fragrantica.com/perfume/Dior/Dior-Paradise-132884.html,unisexe,Eau de Parfum,2026,"citrus;sweet;almond;vanilla;fruity;woody;nutty",,,,,,,,,,,,,3.65
dior,Eau Noire,https://www.fragrantica.com/perfume/Dior/Eau-Noire-1378.html,unisexe,Eau de Parfum,2004,"aromatic;soft spicy;lavender;herbal;coffee;sweet;warm spicy;fresh spicy;vanilla;powdery","Thyme;Sage","Lavender;Coffee;Immortelle;Virginia Cedar;Saffron","Licorice;Vanilla;Violet;Leather;Stems Greens",,,,,,,,,,4.06
dior,,https://www.fragrantica.com/perfume/Dior/Feve-Delicieuse-30164.html,,,,,,,,,,,,,,,,,
dior,,https://www.fragrantica.com/perfume/Dior/Gris-Montaigne-17842.html,,,,,,,,,,,,,,,,,
dior,La Colle Noire,https://www.fragrantica.com/perfume/Dior/La-Colle-Noire-38153.html,unisexe,Eau de Parfum,2016,"rose;floral;powdery;fresh;fruity;musky;warm spicy;woody;white floral;amber",Lemon,"May Rose;Peony;Spices;Lily-of-the-Valley;Black Currant;Raspberry;Peach","White Musk;Amber;Sandalwood;Heliotrope;Agarwood (Oud)",,,,,,,,,,4.14
dior,La Collection Couturier Parfumeur Cologne Royale,https://www.fragrantica.com/perfume/Dior/La-Collection-Couturier-Parfumeur-Cologne-Royale-10627.html,unisexe,Parfum,2010,"citrus;fresh;musky;white floral;fresh spicy;powdery",,,,,,,,,,,,,4.12
dior,La Collection Couturier Parfumeur Granville,https://www.fragrantica.com/perfume/Dior/La-Collection-Couturier-Parfumeur-Granville-10630.html,femme,Parfum,2010,"aromatic;woody;fresh spicy;citrus;conifer","Lemon;Thyme;Rosemary","Pine Tree;Dyer's Greenweed","Pepper;Sandalwood;Woody Notes",,,,,,,,,,4.04
dior,La Collection Couturier Parfumeur Leather Oud,https://www.fragrantica.com/perfume/Dior/La-Collection-Couturier-Parfumeur-Leather-Oud-10631.html,homme,Parfum,2010,"animalic;leather;musky;oud;woody;amber;smoky;powdery;warm spicy;beeswax",,,,,,,244,65,39,215,127,241,4.12
dior,La Collection Couturier Parfumeur Mitzah,https://www.fragrantica.com/perfume/Dior/La-Collection-Couturier-Parfumeur-Mitzah-10629.html,femme,Parfum,2010,"amber;warm spicy;balsamic;smoky;cinnamon;honey;woody;aromatic;patchouli;sweet","Coriander;Cardamom","Cinnamon;Rose","Incense;French labdanum;White Honey;Patchouli;Amber;Vanilla",,,,,,,,,,4.43
dior,La Collection Couturier Parfumeur New Look 1947,https://www.fragrantica.com/perfume/Dior/La-Collection-Couturier-Parfumeur-New-Look-1947-10628.html,femme,Parfum,2010,"white floral;vanilla;floral;yellow floral;rose;amber;iris;tuberose;powdery;sweet",,,,,,,,,,,,,4.28
dior,La Collection Couturier Parfumeur Patchouli Imperial,https://www.fragrantica.com/perfume/Dior/La-Collection-Couturier-Parfumeur-Patchouli-Imperial-13292.html,homme,Parfum,2011,"woody;patchouli;warm spicy;aromatic;citrus;balsamic;earthy;powdery",,,,,,,,,,,,,4.26
dior,,https://www.fragrantica.com/perfume/Dior/La-Collection-Couturier-Parfumeur-Vetiver-10632.html,,,,,,,,,,,,,,,,,
dior,Oud Ispahan,https://www.fragrantica.com/perfume/Dior/Oud-Ispahan-15231.html,unisexe,Parfum,2012,"oud;rose;woody;warm spicy;amber;patchouli;balsamic;floral;powdery",Labdanum,"Rose;Patchouli;Saffron","Agarwood (Oud);Sandalwood;Cedar",,,,,,,,,,4.07
dior,Rose Star,https://www.fragrantica.com/perfume/Dior/Rose-Star-106146.html,unisexe,,2025,"rose;honey;sweet;musky;fresh spicy;citrus;floral;fruity;powdery;herbal","Sichuan Pepper;Pear;Lemon",Rose,"Honey;Musk",,,,,,,,,,3.24
dior,Les Creations de Monsieur Dior Diorama,https://www.fragrantica.com/perfume/Dior/Les-Creations-de-Monsieur-Dior-Diorama-10408.html,femme,Eau de Parfum,2010,"fruity;white floral;woody;sweet;fresh spicy;yellow floral;patchouli;aromatic;citrus;floral",,,,,,,,,,,,,4.07
dior,Les Creations de Monsieur Dior Diorella,https://www.fragrantica.com/perfume/Dior/Les-Creations-de-Monsieur-Dior-Diorella-7372.html,femme,Eau Fraiche,2009,"citrus;white floral;aromatic;woody;fruity;earthy;yellow floral",Amalfi Lemon,Honeysuckle,Vetyver,,,,,,,,,,4.00
dior,Les Creations de Monsieur Dior Dioressence,https://www.fragrantica.com/perfume/Dior/Les-Creations-de-Monsieur-Dior-Dioressence-7371.html,femme,,,,,,,,,,,,,,,,
dior,Les Creations de Monsieur Dior Diorissimo Eau de Parfum,https://www.fragrantica.com/perfume/Dior/Les-Creations-de-Monsieur-Dior-Diorissimo-Eau-de-Parfum-7370.html,femme,Eau de Parfum,2009,"white floral;fresh;green;musky;floral",Lily-of-the-Valley,Jasmine,Musk,,,,,,,,,,4.15
dior,Les Creations de Monsieur Dior Diorissimo Eau de Toilette,https://www.fragrantica.com/perfume/Dior/Les-Creations-de-Monsieur-Dior-Diorissimo-Eau-de-Toilette-7369.html,femme,Eau de Toilette,2009,"white floral;fresh;green;yellow floral;floral",Ylang-Ylang,Lily-of-the-Valley,Jasmine,,,,,,,,,,4.10
dior,,https://www.fragrantica.com/perfume/Dior/Les-Creations-de-Monsieur-Dior-Diorissimo-Extrait-de-Parfum-7368.html,,,,,,,,,,,,,,,,,
dior,,https://www.fragrantica.com/perfume/Dior/Les-Creations-de-Monsieur-Dior-Diorling-13698.html,,,,,,,,,,,,,,,,,
dior,,https://www.fragrantica.com/perfume/Dior/Les-Creations-de-Monsieur-Dior-Eau-Fraiche-7373.html,,,,,,,,,,,,,,,,,
dior,,https://www.fragrantica.com/perfume/Dior/Les-Creations-de-Monsieur-Dior-Forever-and-Ever-7374.html,,,,,,,,,,,,,,,,,
dior,Ambre Elixir Precieux,https://www.fragrantica.com/perfume/Dior/Ambre-Elixir-Precieux-22983.html,unisexe,,,,,,,,,,,,,,,,
dior,,https://www.fragrantica.com/perfume/Dior/Jasmin-Elixir-Precieux-76182.html,,,,,,,,,,,,,,,,,
dior,,https://www.fragrantica.com/perfume/Dior/Musc-Elixir-Precieux-22984.html,,,,,,,,,,,,,,,,,
dior,,https://www.fragrantica.com/perfume/Dior/Oud-Elixir-Precieux-22985.html,,,,,,,,,,,,,,,,,
dior,Patchouli Elixir Precieux,https://www.fragrantica.com/perfume/Dior/Patchouli-Elixir-Precieux-76183.html,unisexe,Eau de Parfum,2022,"patchouli;woody;warm spicy;earthy;balsamic",,,,,,,,,,,,,4.30
dior,Rose Elixir Precieux,https://www.fragrantica.com/perfume/Dior/Rose-Elixir-Precieux-22982.html,unisexe,Eau de Parfum,2014,"rose;floral;citrus",,,,,,,,,,,,,4.33
dior,,https://www.fragrantica.com/perfume/Dior/Diorissimo-Extrait-de-Parfum-26210.html,,,,,,,,,,,,,,,,,
dior,J'Adore Extrait de Parfum,https://www.fragrantica.com/perfume/Dior/J-Adore-Extrait-de-Parfum-26206.html,femme,Extrait de Parfum,,"yellow floral;white floral;rose;sweet;floral;woody",,,,,,,,,,,,,
dior,,https://www.fragrantica.com/perfume/Dior/Miss-Dior-Extrait-de-Parfum-26208.html,,,,,,,,,,,,,,,,,
dior,Poison Extrait de Parfum,https://www.fragrantica.com/perfume/Dior/Poison-Extrait-de-Parfum-26207.html,femme,Extrait de Parfum,2014,"tuberose;vanilla;white floral;rose;aromatic;soft spicy;animalic;herbal;powdery;floral",,,,,,,,,,,,,4.09
dior,Le Muguet,https://www.fragrantica.com/perfume/Dior/Le-Muguet-107960.html,unisexe,Parfum,2025,"white floral;fresh;green;soapy;floral",,,,,,,,,,,,,2.27
dior,Ambre Nuit,https://www.fragrantica.com/perfume/Dior/Ambre-Nuit-48395.html,unisexe,Eau de Parfum,2018,"amber;rose;floral;animalic;powdery",,,,,,,,,,,,,4.38
dior,Ambre Nuit Esprit De Parfum,https://www.fragrantica.com/perfume/Dior/Ambre-Nuit-Esprit-De-Parfum-95986.html,unisexe,Parfum,2024,"warm spicy;amber;cinnamon;musky;powdery","Cinnamon;Cardamom",Spicy Notes,"Amber;Musk",,,,,,,,,,4.26
dior,,https://www.fragrantica.com/perfume/Dior/Ambre-Nuit-New-Look-Limited-Edition-71824.html,,,,,,,,,,,,,,,,,
dior,Balade Sauvage,https://www.fragrantica.com/perfume/Dior/Balade-Sauvage-48398.html,unisexe,Eau de Parfum,2018,"woody;citrus;fruity;aromatic;green;sweet;white floral;ozonic;floral;mineral","Bergamot;Ozonic notes;Petitgrain","Fig Tree;Fig;Solar Notes;Orange Blossom;Hedione;Sea Notes;Rose;Peach","Pebbles;Amberwood;Labdanum;Vanilla",,,,,,,,,,4.33
dior,,https://www.fragrantica.com/perfume/Dior/Belle-De-Jour-48394.html,,,,,,,,,,,,,,,,,
dior,,https://www.fragrantica.com/perfume/Dior/Bois-D-Argent-48396.html,,,,,,,,,,,,,,,,,
dior,Bois d'Argent Esprit de Parfum,https://www.fragrantica.com/perfume/Dior/Bois-d-Argent-Esprit-de-Parfum-108727.html,unisexe,Parfum,2025,"amber;honey;iris;powdery;sweet;animalic;vanilla;violet;fresh spicy;balsamic",,,,,,,,,,,,,3.62
dior,,https://www.fragrantica.com/perfume/Dior/Bois-Talisman-100813.html,,,,,,,,,,,,,,,,,
dior,,https://www.fragrantica.com/perfume/Dior/Cheval-Blanc-Paris-69283.html,,,,,,,,,,,,,,,,,
dior,,https://www.fragrantica.com/perfume/Dior/Dioramour-48397.html,,,,,,,,,,,,,,,,,
dior,Diorissima,https://www.fragrantica.com/perfume/Dior/Diorissima-48391.html,unisexe,Eau de Parfum,2018,"white floral;citrus;musky;powdery;lactonic;sweet;animalic",,,,,,,,,,,,,4.06
dior,,https://www.fragrantica.com/perfume/Dior/Dioriviera-81847.html,,,,,,,,,,,,,,,,,
dior,,https://www.fragrantica.com/perfume/Dior/Eden-Roc-66856.html,,,,,,,,,,,,,,,,,
dior,Fève Délicieuse (2018),https://www.fragrantica.com/perfume/Dior/Feve-Delicieuse-2018-48392.html,unisexe,Eau de Parfum,2018,"vanilla;sweet;caramel;chocolate;warm spicy;amber",,,,,,,,,,,,,4.17
dior,,https://www.fragrantica.com/perfume/Dior/Grand-Bal-2018-48389.html,,,,,,,,,,,,,,,,,
dior,Gris Dior,https://www.fragrantica.com/perfume/Dior/Gris-Dior-48387.html,unisexe,Eau de Parfum,2017,"woody;earthy;mossy;rose;patchouli;citrus;warm spicy;amber;powdery;floral",,,,,,,,,,,,,4.21
dior,Gris Dior Esprit De Parfum,https://www.fragrantica.com/perfume/Dior/Gris-Dior-Esprit-De-Parfum-95984.html,unisexe,Parfum,2024,"woody;patchouli;rose;amber;warm spicy;earthy;balsamic;floral",Bulgarian Rose,Atlas Cedar,"Patchouli;Amber",,,,,,,,,,4.23
dior,,https://www.fragrantica.com/perfume/Dior/Gris-Dior-New-Look-Limited-Edition-71823.html,,,,,,,,,,,,,,,,,
dior,Happy Hour,https://www.fragrantica.com/perfume/Dior/Happy-Hour-48388.html,unisexe,Eau de Parfum,2018,"yellow floral;fruity;white floral;sweet;woody;fresh spicy;sour;floral",,,,,,,,,,,,,4.32
dior,,https://www.fragrantica.com/perfume/Dior/Holy-Peony-53124.html,,,,,,,,,,,,,,,,,
dior,Jasmin Des Anges,https://www.fragrantica.com/perfume/Dior/Jasmin-Des-Anges-48383.html,unisexe,,2018,"fruity;white floral;floral;powdery;lactonic;sweet;musky",Bergamot,"Jasmine;Apricot;Peach;Osmanthus","White Musk;Vanilla",,,,,,,,,,4.22
dior,,https://www.fragrantica.com/perfume/Dior/La-Colle-Noire-2018-48393.html,,,,,,,,,,,,,,,,,
dior,,https://www.fragrantica.com/perfume/Dior/Leather-Oud-48386.html,,,,,,,,,,,,,,,,,
dior,,https://www.fragrantica.com/perfume/Dior/Lucky-48385.html,,,,,,,,,,,,,,,,,
